Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,20.254,0.139636836,50.21325851
0.254,20.254,0.141253754,50.21345523
0.254,20.254,0.142889396,50.21365636
0.254,20.254,0.144543977,50.21386199
0.254,20.254,0.146217717,50.2140722
0.254,20.254,0.147910839,50.21428711
0.254,20.254,0.149623566,50.21450681
0.254,20.254,0.151356125,50.21473141
0.254,20.254,0.153108746,50.214961
0.254,20.254,0.154881662,50.2151957
0.254,20.254,0.156675107,50.21543561
0.254,20.254,0.158489319,50.21568085
0.254,20.254,0.160324539,50.21593152
0.254,20.254,0.16218101,50.21618775
0.254,20.254,0.164058977,50.21644965
0.254,20.254,0.165958691,50.21671734
0.254,20.254,0.167880402,50.21699094
0.254,20.254,0.169824365,50.21727057
0.254,20.254,0.171790839,50.21755637
0.254,20.254,0.173780083,50.21784846
0.254,20.254,0.175792361,50.21814698
0.254,20.254,0.177827941,50.21845205
0.254,20.254,0.179887092,50.21876382
0.254,20.254,0.181970086,50.21908242
0.254,20.254,0.1840772,50.21940799
0.254,20.254,0.186208714,50.21974068
0.254,20.254,0.188364909,50.22008064
0.254,20.254,0.190546072,50.22042802
0.254,20.254,0.192752491,50.22078297
0.254,20.254,0.19498446,50.22114564
0.254,20.254,0.197242274,50.22151619
0.254,20.254,0.199526231,50.22189479
0.254,20.254,0.201836636,50.2222816
0.254,20.254,0.204173794,50.22267678
0.254,20.254,0.206538016,50.22308051
0.254,20.254,0.208929613,50.22349295
0.254,20.254,0.211348904,50.2239143
0.254,20.254,0.213796209,50.22434472
0.254,20.254,0.216271852,50.22478439
0.254,20.254,0.218776162,50.22523352
0.254,20.254,0.221309471,50.22569227
0.254,20.254,0.223872114,50.22616086
0.254,20.254,0.226464431,50.22663947
0.254,20.254,0.229086765,50.22712831
0.254,20.254,0.231739465,50.22762757
0.254,20.254,0.234422882,50.22813747
0.254,20.254,0.237137371,50.22865822
0.254,20.254,0.239883292,50.22919002
0.254,20.254,0.24266101,50.22973311
0.254,20.254,0.245470892,50.2302877
0.254,20.254,0.248313311,50.23085402
0.254,20.254,0.251188643,50.23143231
0.254,20.254,0.254097271,50.23202278
0.254,20.254,0.257039578,50.23262569
0.254,20.254,0.260015956,50.23324128
0.254,20.254,0.263026799,50.23386979
0.254,20.254,0.266072506,50.23451147
0.254,20.254,0.26915348,50.23516659
0.254,20.254,0.272270131,50.2358354
0.254,20.254,0.27542287,50.23651818
0.254,20.254,0.278612117,50.23721518
0.254,20.254,0.281838293,50.23792668
0.254,20.254,0.285101827,50.23865298
0.254,20.254,0.28840315,50.23939434
0.254,20.254,0.291742701,50.24015106
0.254,20.254,0.295120923,50.24092344
0.254,20.254,0.298538262,50.24171178
0.254,20.254,0.301995172,50.24251639
0.254,20.254,0.305492111,50.24333757
0.254,20.254,0.309029543,50.24417565
0.254,20.254,0.312607937,50.24503095
0.254,20.254,0.316227766,50.24590379
0.254,20.254,0.319889511,50.24679453
0.254,20.254,0.323593657,50.24770349
0.254,20.254,0.327340695,50.24863103
0.254,20.254,0.331131121,50.2495775
0.254,20.254,0.334965439,50.25054327
0.254,20.254,0.338844156,50.2515287
0.254,20.254,0.342767787,50.25253418
0.254,20.254,0.34673685,50.25356008
0.254,20.254,0.350751874,50.2546068
0.254,20.254,0.354813389,50.25567474
0.254,20.254,0.358921935,50.2567643
0.254,20.254,0.363078055,50.2578759
0.254,20.254,0.3672823,50.25900996
0.254,20.254,0.371535229,50.26016692
0.254,20.254,0.375837404,50.26134722
0.254,20.254,0.380189396,50.2625513
0.254,20.254,0.384591782,50.26377963
0.254,20.254,0.389045145,50.26503267
0.254,20.254,0.393550075,50.2663109
0.254,20.254,0.398107171,50.26761482
0.254,20.254,0.402717034,50.26894492
0.254,20.254,0.407380278,50.27030172
0.254,20.254,0.412097519,50.27168572
0.254,20.254,0.416869383,50.27309748
0.254,20.254,0.421696503,50.27453752
0.254,20.254,0.426579519,50.27600641
0.254,20.254,0.431519077,50.27750471
0.254,20.254,0.436515832,50.27903301
0.254,20.254,0.441570447,50.2805919
0.254,20.254,0.446683592,50.28218198
0.254,20.254,0.451855944,50.28380389
0.254,20.254,0.45708819,50.28545825
0.254,20.254,0.462381021,50.28714571
0.254,20.254,0.467735141,50.28886695
0.254,20.254,0.473151259,50.29062264
0.254,20.254,0.478630092,50.29241348
0.254,20.254,0.484172368,50.29424018
0.254,20.254,0.489778819,50.29610347
0.254,20.254,0.495450191,50.2980041
0.254,20.254,0.501187234,50.29994284
0.254,20.254,0.506990708,50.30192047
0.254,20.254,0.512861384,50.30393779
0.254,20.254,0.518800039,50.30599562
0.254,20.254,0.52480746,50.30809481
0.254,20.254,0.530884444,50.31023622
0.254,20.254,0.537031796,50.31242072
0.254,20.254,0.543250331,50.31464924
0.254,20.254,0.549540874,50.31692269
0.254,20.254,0.555904257,50.31924203
0.254,20.254,0.562341325,50.32160822
0.254,20.254,0.568852931,50.32402227
0.254,20.254,0.575439937,50.3264852
0.254,20.254,0.582103218,50.32899805
0.254,20.254,0.588843655,50.3315619
0.254,20.254,0.595662144,50.33417785
0.254,20.254,0.602559586,50.33684703
0.254,20.254,0.609536897,50.33957059
0.254,20.254,0.616595002,50.34234972
0.254,20.254,0.623734835,50.34518563
0.254,20.254,0.630957344,50.34807957
0.254,20.254,0.638263486,50.3510328
0.254,20.254,0.645654229,50.35404665
0.254,20.254,0.653130553,50.35712243
0.254,20.254,0.660693448,50.36026154
0.254,20.254,0.668343918,50.36346538
0.254,20.254,0.676082975,50.36673538
0.254,20.254,0.683911647,50.37007302
0.254,20.254,0.691830971,50.37347983
0.254,20.254,0.699841996,50.37695734
0.254,20.254,0.707945784,50.38050715
0.254,20.254,0.71614341,50.38413089
0.254,20.254,0.72443596,50.38783023
0.254,20.254,0.732824533,50.39160688
0.254,20.254,0.741310241,50.39546258
0.254,20.254,0.749894209,50.39939914
0.254,20.254,0.758577575,50.4034184
0.254,20.254,0.767361489,50.40752222
0.254,20.254,0.776247117,50.41171256
0.254,20.254,0.785235635,50.41599137
0.254,20.254,0.794328235,50.4203607
0.254,20.254,0.803526122,50.4248226
0.254,20.254,0.812830516,50.4293792
0.254,20.254,0.82224265,50.43403268
0.254,20.254,0.831763771,50.43878526
0.254,20.254,0.841395142,50.44363922
0.254,20.254,0.851138038,50.44859689
0.254,20.254,0.860993752,50.45366067
0.254,20.254,0.87096359,50.458833
0.254,20.254,0.881048873,50.46411639
0.254,20.254,0.891250938,50.46951339
0.254,20.254,0.901571138,50.47502663
0.254,20.254,0.912010839,50.4806588
0.254,20.254,0.922571427,50.48641265
0.254,20.254,0.933254301,50.49229098
0.254,20.254,0.944060876,50.49829668
0.254,20.254,0.954992586,50.50443269
0.254,20.254,0.966050879,50.51070203
0.254,20.254,0.977237221,50.51710777
0.254,20.254,0.988553095,50.52365307
0.254,20.254,1,50.53034116
0.254,20.254,1.011579454,50.53711681
0.254,20.254,1.023292992,50.54404428
0.254,20.254,1.035142167,50.55112689
0.254,20.254,1.047128548,50.55836805
0.254,20.254,1.059253725,50.56577123
0.254,20.254,1.071519305,50.57333998
0.254,20.254,1.083926914,50.58107793
0.254,20.254,1.096478196,50.58898878
0.254,20.254,1.109174815,50.59707631
0.254,20.254,1.122018454,50.60534439
0.254,20.254,1.135010816,50.61379697
0.254,20.254,1.148153621,50.62243807
0.254,20.254,1.161448614,50.63127183
0.254,20.254,1.174897555,50.64030246
0.254,20.254,1.188502227,50.64953425
0.254,20.254,1.202264435,50.6589716
0.254,20.254,1.216186001,50.668619
0.254,20.254,1.230268771,50.67848104
0.254,20.254,1.244514612,50.68856241
0.254,20.254,1.258925412,50.69886789
0.254,20.254,1.273503081,50.70940238
0.254,20.254,1.288249552,50.72017088
0.254,20.254,1.303166778,50.7311785
0.254,20.254,1.318256739,50.74243046
0.254,20.254,1.333521432,50.75393209
0.254,20.254,1.348962883,50.76568885
0.254,20.254,1.364583137,50.7777063
0.254,20.254,1.380384265,50.78999014
0.254,20.254,1.396368361,50.80254618
0.254,20.254,1.412537545,50.81538036
0.254,20.254,1.428893959,50.82849877
0.254,20.254,1.445439771,50.8419076
0.254,20.254,1.462177174,50.8556132
0.254,20.254,1.479108388,50.86962206
0.254,20.254,1.496235656,50.88394079
0.254,20.254,1.513561248,50.89857618
0.254,20.254,1.531087462,50.91353513
0.254,20.254,1.548816619,50.92882472
0.254,20.254,1.56675107,50.94445218
0.254,20.254,1.584893192,50.9604249
0.254,20.254,1.603245391,50.97675042
0.254,20.254,1.621810097,50.99343647
0.254,20.254,1.640589773,51.01049092
0.254,20.254,1.659586907,51.02792184
0.254,20.254,1.678804018,51.04573746
0.254,20.254,1.698243652,51.06394621
0.254,20.254,1.717908387,51.0825567
0.254,20.254,1.737800829,51.1015777
0.254,20.254,1.757923614,51.12101823
0.254,20.254,1.77827941,51.14088745
0.254,20.254,1.798870915,51.16119477
0.254,20.254,1.819700859,51.18194978
0.254,20.254,1.840772001,51.20316229
0.254,20.254,1.862087137,51.22484232
0.254,20.254,1.883649089,51.24700011
0.254,20.254,1.905460718,51.26964615
0.254,20.254,1.927524913,51.29279112
0.254,20.254,1.9498446,51.31644596
0.254,20.254,1.972422736,51.34062185
0.254,20.254,1.995262315,51.3653302
0.254,20.254,2.018366364,51.3905827
0.254,20.254,2.041737945,51.41639125
0.254,20.254,2.065380156,51.44276805
0.254,20.254,2.089296131,51.46972555
0.254,20.254,2.11348904,51.49727647
0.254,20.254,2.13796209,51.5254338
0.254,20.254,2.162718524,51.55421084
0.254,20.254,2.187761624,51.58362114
0.254,20.254,2.21309471,51.61367857
0.254,20.254,2.238721139,51.64439729
0.254,20.254,2.264644308,51.67579177
0.254,20.254,2.290867653,51.70787679
0.254,20.254,2.31739465,51.74066743
0.254,20.254,2.344228815,51.77417912
0.254,20.254,2.371373706,51.8084276
