Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,20.254,0.841395142,50.44027918
0.254,20.254,0.851138038,50.44511282
0.254,20.254,0.860993752,50.45005017
0.254,20.254,0.87096359,50.45509364
0.254,20.254,0.881048873,50.4602457
0.254,20.254,0.891250938,50.46550886
0.254,20.254,0.901571138,50.47088571
0.254,20.254,0.912010839,50.47637889
0.254,20.254,0.922571427,50.48199111
0.254,20.254,0.933254301,50.48772512
0.254,20.254,0.944060876,50.49358376
0.254,20.254,0.954992586,50.49956993
0.254,20.254,0.966050879,50.50568657
0.254,20.254,0.977237221,50.51193672
0.254,20.254,0.988553095,50.51832347
0.254,20.254,1,50.52485
0.254,20.254,1.011579454,50.53145547
0.254,20.254,1.023292992,50.53820891
0.254,20.254,1.035142167,50.54511358
0.254,20.254,1.047128548,50.55217278
0.254,20.254,1.059253725,50.55938989
0.254,20.254,1.071519305,50.56676838
0.254,20.254,1.083926914,50.57431179
0.254,20.254,1.096478196,50.58202371
0.254,20.254,1.109174815,50.58990783
0.254,20.254,1.122018454,50.59796793
0.254,20.254,1.135010816,50.60620785
0.254,20.254,1.148153621,50.61463152
0.254,20.254,1.161448614,50.62324296
0.254,20.254,1.174897555,50.63204627
0.254,20.254,1.188502227,50.64104565
0.254,20.254,1.202264435,50.65024537
0.254,20.254,1.216186001,50.65964982
0.254,20.254,1.230268771,50.66926346
0.254,20.254,1.244514612,50.67909086
0.254,20.254,1.258925412,50.68913669
0.254,20.254,1.273503081,50.69940572
0.254,20.254,1.288249552,50.70990282
0.254,20.254,1.303166778,50.72063298
0.254,20.254,1.318256739,50.73160127
0.254,20.254,1.333521432,50.74281291
0.254,20.254,1.348962883,50.75427319
0.254,20.254,1.364583137,50.76598756
0.254,20.254,1.380384265,50.77796155
0.254,20.254,1.396368361,50.79020084
0.254,20.254,1.412537545,50.80271122
0.254,20.254,1.428893959,50.81549861
0.254,20.254,1.445439771,50.82856906
0.254,20.254,1.462177174,50.84192876
0.254,20.254,1.479108388,50.85558401
0.254,20.254,1.496235656,50.8695413
0.254,20.254,1.513561248,50.8838072
0.254,20.254,1.531087462,50.89838848
0.254,20.254,1.548816619,50.91329201
0.254,20.254,1.56675107,50.92852486
0.254,20.254,1.584893192,50.94409422
0.254,20.254,1.603245391,50.96000745
0.254,20.254,1.621810097,50.97627207
0.254,20.254,1.640589773,50.99289578
0.254,20.254,1.659586907,51.00988644
0.254,20.254,1.678804018,51.02725207
0.254,20.254,1.698243652,51.04500089
0.254,20.254,1.717908387,51.06314129
0.254,20.254,1.737800829,51.08168185
0.254,20.254,1.757923614,51.10063133
0.254,20.254,1.77827941,51.11999869
0.254,20.254,1.798870915,51.13979309
0.254,20.254,1.819700859,51.1600239
0.254,20.254,1.840772001,51.18070067
0.254,20.254,1.862087137,51.2018332
0.254,20.254,1.883649089,51.22343146
0.254,20.254,1.905460718,51.24550568
0.254,20.254,1.927524913,51.26806629
0.254,20.254,1.9498446,51.29112396
0.254,20.254,1.972422736,51.31468959
0.254,20.254,1.995262315,51.33877433
0.254,20.254,2.018366364,51.36338957
0.254,20.254,2.041737945,51.38854693
0.254,20.254,2.065380156,51.41425831
0.254,20.254,2.089296131,51.44053587
0.254,20.254,2.11348904,51.46739201
0.254,20.254,2.13796209,51.49483943
0.254,20.254,2.162718524,51.52289108
0.254,20.254,2.187761624,51.55156021
0.254,20.254,2.21309471,51.58086036
0.254,20.254,2.238721139,51.61080534
0.254,20.254,2.264644308,51.64140929
0.254,20.254,2.290867653,51.67268662
0.254,20.254,2.31739465,51.70465207
0.254,20.254,2.344228815,51.73732071
0.254,20.254,2.371373706,51.7707079
